acidosGraxosMonoInsaturados,acidosGraxosPoliInsaturados,acidosGraxosSaturados,acidosGraxosTrans,calcio,carboidratoDisponível,carboidratoTotal,cobre,colesterol,energia,equivalenteFolato,ferro,fibraAlimentar,fosforo,lipidios,magnesio,niacina,nome,potassio,proteina,riboflavina,selenio,sodio,tiamina,umidade,vitaminaARAE,vitaminaARE,vitaminaB12,vitaminaB6,vitaminaC,vitaminaD,vitaminaE,zinco
"38,1","2,28","0,82","1,77","1,36","3,97","5,23",180,"0,00",115,"0,94","0,14","1,26",120,"5,97","1,03","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de frango, c/ cebola e oleo de soja, c/ sal","11,9","10,7","0,51","2,91","16,1","0,97","77,3","0,27","0,08","0,65","0,02","0,06","86,8","43,6","74,3"
"38,1","2,26","0,57","2,77","0,40","3,99","5,25",181,"0,00",115,"0,94","0,13","1,26","20,9","5,97","1,04","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","11,9","10,7","0,55","2,91","16,0","0,97","77,5","0,27","0,07","0,65","0,02","0,06","86,8","43,6","74,4"
"38,1","2,26","0,82","2,77","0,39","3,97","5,23",180,"0,00",115,"0,94","0,13","1,26",120,"5,97","1,04","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","11,9","10,7","0,55","2,91","16,1","0,97","77,3","0,27","0,07","0,65","0,02","0,06","86,8","43,6","74,3"
"38,1","2,28","0,57","1,77","1,36","3,99","5,25",181,"0,00",115,"0,94","0,14","1,26","20,8","5,97","1,03","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de frango, c/ cebola e oleo de soja, s/ sal","11,9","10,7","0,51","2,91","16,0","0,97","77,5","0,27","0,08","0,65","0,02","0,06","86,8","43,6","74,4"
"37,8","1,98","0,58","1,32","0,17","4,17","5,49",185,"0,00",98,"0,95","0,13","1,32","21,1","4,01","1,05","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de carne, c/ cebola, s/ oleo s/ sal","12,2","10,8","0,51","2,96","16,6","0,97","79,2","0,18","0,07","0,61","0,02","0,06","90,5","45,5","74,6"
"37,8","1,98","0,83","1,32","0,17","4,15","5,46",184,"0,00",98,"0,95","0,13","1,32",120,"4,00","1,06","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de carne, c/ cebola, s/ oleo c/ sal","12,2","10,8","0,51","2,96","16,7","0,97","78,9","0,18","0,07","0,61","0,02","0,06","90,5","45,5","74,5"
"37,8","2,30","0,57","1,79","1,36","3,99","5,25",181,"0,00",115,"0,95","0,14","1,26","21,1","6,00","1,05","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de carne, c/ cebola e oleo de soja, s/ sal","11,9","10,7","0,51","2,95","16,0","0,97","77,5","0,18","0,08","0,61","0,02","0,06","86,8","43,6","74,0"
"37,8","2,30","0,82","1,79","1,36","3,97","5,23",180,"0,00",115,"0,95","0,14","1,26",120,"6,00","1,05","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de carne, c/ cebola e oleo de soja, c/ sal","11,9","10,7","0,51","2,95","16,0","0,97","77,2","0,18","0,08","0,61","0,02","0,06","86,8","43,6","73,9"
"37,8","2,28","0,57","2,78","0,39","3,99","5,25",181,"0,00",115,"0,95","0,13","1,26","21,1","6,00","1,06","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal","11,9","10,7","0,56","2,95","16,0","0,97","77,5","0,18","0,07","0,61","0,02","0,06","86,8","43,6","74,0"
"37,8","2,28","0,82","2,78","0,39","3,97","5,23",180,"0,00",115,"0,95","0,13","1,26",120,"6,00","1,06","0,03","Papa de carne bovina moida (acem), cara e brocolis, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal","11,9","10,7","0,56","2,95","16,0","0,97","77,2","0,18","0,07","0,61","0,02","0,06","86,8","43,6","73,9"
"37,4","1,95","0,64","1,34","0,16","6,58","7,76",231,"0,00",106,"0,94","0,11","1,19","20,9","3,99","0,99","0,04","Papa de carne bovina moida (acem), batata e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola, s/ oleo, s/ sal","9,69","10,5","1,77","2,93","6,11","0,97","77,2","0,33","0,06","0,57","0,01","0,08",129,"64,9","76,0"
"37,8","1,97","0,83","1,36","0,15","4,49","5,41",190,"0,00",98,"0,95","0,11","0,92",121,"4,03","0,98","0,03","Papa de carne bovina moida (acem), batata e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola, s/ oleo, c/ sal","8,90","10,5","1,71","2,95","6,52","0,97","79,3","0,29","0,06","0,61","0,01","0,06",140,"70,2","73,1"
"37,4","2,29","0,68","1,84","1,38","5,88","7,23",220,"0,00",123,"0,94","0,12","1,35","20,7","6,12","1,01","0,04","Papa de carne bovina moida (acem), batata e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola e oleo de soja, s/ sal","10,2","10,5","3,39","2,95","6,79","0,97","75,5","0,51","0,07","0,57","0,01","0,07",247,123,"76,9"
"37,8","2,29","0,81","1,83","1,34","4,30","5,18",186,"0,00",115,"0,95","0,12","0,88",120,"6,02","0,98","0,03","Papa de carne bovina moida (acem), batata e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola e oleo de soja, c/ sal","8,76","10,4","1,66","2,95","6,41","0,97","77,5","0,28","0,06","0,61","0,01","0,06",133,"67,2","72,5"
"37,8","2,27","0,57","2,82","0,38","4,32","5,21",187,"0,00",115,"0,95","0,11","0,89","21,2","6,02","0,99","0,03","Papa de carne bovina moida (acem), batata e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal","8,78","10,4","1,70","2,95","6,38","0,97","77,8","0,28","0,06","0,61","0,01","0,06",133,"67,2","72,6"
"37,8","2,27","0,81","2,82","0,38","4,30","5,18",186,"0,00",115,"0,95","0,11","0,88",121,"6,02","0,99","0,03","Papa de carne bovina moida (acem), batata e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal","8,76","10,4","1,70","2,95","6,41","0,97","77,5","0,28","0,06","0,61","0,01","0,06",133,"67,2","72,5"
"42,4","2,23","0,62","1,51","0,29","5,41","6,40",159,"0,00",113,"1,05","0,14","1,00","53,2","4,64","1,12","0,01","Papa de carne bovina moida (acem), arroz e brocolis, c/ caldo de frango, c/ cebola, s/ oleo, s/ sal","13,6","11,9","0,45","3,26","16,8","1,08","76,4","0,44","0,08","0,72","0,02","0,04","90,5","45,5","79,6"
"42,4","2,23","0,87","1,51","0,29","5,39","6,38",159,"0,00",113,"1,05","0,14","0,99",153,"4,64","1,12","0,01","Papa de carne bovina moida (acem), arroz e brocolis, c/ caldo de frango, c/ cebola, s/ oleo, c/ sal","13,6","11,9","0,45","3,26","16,9","1,08","76,2","0,44","0,08","0,72","0,02","0,04","90,5","45,5","79,5"
"41,3","2,47","0,60","2,93","0,51","5,12","6,10",156,"0,00",128,"1,02","0,14","0,98","50,8","6,52","1,11","0,01","Papa de carne bovina moida (acem), arroz e brocolis, c/ caldo de frango, c/ cebola, c/ azeite de oliva, s/ sal","13,2","11,6","0,53","3,18","16,7","1,05","75,1","0,43","0,07","0,70","0,02","0,04","90,5","45,5","77,7"
"41,3","2,47","0,85","2,93","0,51","5,10","6,08",156,"0,00",128,"1,02","0,14","0,98",150,"6,52","1,11","0,01","Papa de carne bovina moida (acem), arroz e brocolis, c/ caldo de frango, c/ cebola, c/ azeite de oliva, c/ sal","13,2","11,6","0,82","3,18","16,7","1,05","74,9","0,43","0,07","0,70","0,02","0,04","90,5","45,5","77,6"
"41,3","2,49","0,60","1,93","1,48","5,12","6,10",156,"0,00",128,"1,02","0,15","0,98","50,8","6,52","1,10","0,01","Papa de carne bovina moida (acem), arroz e brocolis, c/ caldo de frango, c/ cebola e oleo de soja, s/ sal","13,2","11,6","0,48","3,18","16,7","1,05","75,1","0,43","0,08","0,70","0,02","0,04","90,5","45,5","77,7"
"41,3","2,49","0,85","1,93","1,48","5,10","6,08",156,"0,00",128,"1,02","0,15","0,98",150,"6,52","1,10","0,01","Papa de carne bovina moida (acem), arroz e brocolis, c/ caldo de frango, c/ cebola e oleo de soja, c/ sal","13,2","11,6","0,48","3,18","16,7","1,05","74,9","0,43","0,08","0,70","0,02","0,04","90,5","45,5","77,6"
"37,4","2,04","0,71","1,36","0,36","6,56","8,24",183,"0,00",114,"0,94","0,15","1,68","58,5","4,35","1,15","0,02","Papa de carne bovina moida (acem), arroz branco e brocolis, c/ caldo de carne, c/ cebola, s/ oleo, s/ sal","16,9","11,2","0,84","3,01","27,5","0,97","75,5","0,47","0,09","0,57","0,03","0,03",151,"75,9","78,7"
"37,4","2,02","21,7","1,36","0,31","6,30","7,28",143,"0,00",108,"0,94","0,13","0,99",8545,"4,24","1,09","0,01","Papa de carne bovina moida (acem), arroz branco e brocolis, c/ caldo de carne, c/ cebola, s/ oleo, c/ sal","13,7","10,6","0,44","2,97","20,6","0,97","56,1","0,42","0,08","0,57","0,02","0,03","74,0","37,0","70,8"
"35,2","5,54","0,57","6,67","14,0","6,30","7,29",137,"0,00",311,"0,88","0,24","0,99","56,9","27,0","0,99","0,01","Papa de carne bovina moida (acem), arroz branco e brocolis, c/ caldo de carne, c/ cebola, c/ oleo de soja, s/ sal","13,2","10,1","2,19","2,79","15,4","0,91","55,0","0,40","0,15","0,54","0,02","0,03","74,0","37,0","67,7"
"35,7","2,25","0,85","1,78","1,50","6,46","7,51",145,"0,00",124,"0,90","0,14","1,04",157,"6,08","1,01","0,01","Papa de carne bovina moida (acem), arroz branco e brocolis, c/ caldo de carne, c/ cebola, c/ oleo de soja, c/ sal","13,7","10,4","0,50","2,85","16,7","0,92","75,2","0,41","0,08","0,57","0,02","0,03","90,5","45,5","70,1"
"35,2","5,32","0,57","18,1","2,88","6,30","7,29",137,"0,00",311,"0,88","0,12","0,99","57,4","27,0","1,10","0,01","Papa de carne bovina moida (acem), arroz branco e brocolis, c/ caldo de carne, c/ cebola, c/ azeite de oliva, s/ sal","13,2","10,1","4,37","2,79","15,4","0,91","55,0","0,40","0,07","0,54","0,02","0,03","74,0","37,0","67,7"
"35,7","2,23","0,85","2,77","0,53","6,46","7,51",145,"0,00",124,"0,90","0,13","1,04",157,"6,08","1,02","0,01","Papa de carne bovina moida (acem), arroz branco e brocolis, c/ caldo de carne, c/ cebola, c/ azeite de oliva, c/ sal","13,7","10,4","0,83","2,85","16,7","0,92","75,2","0,41","0,08","0,57","0,02","0,03","90,5","45,5","70,1"
"40,2","2,07","0,53","1,42","0,17","2,98","3,85",159,"0,00",95,"0,99","0,11","0,87","22,0","4,23","0,98","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de frango, c/ cebola, s/ oleo, s/ sal","9,44","10,8","1,63","3,04","7,47","1,03","80,6","0,39","0,05","0,69","0,01","0,05",133,"67,1","74,2"
"40,2","2,07","0,78","1,42","0,17","2,96","3,83",158,"0,00",95,"0,99","0,11","0,87",121,"4,23","0,98","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de frango, c/ cebola, s/ oleo, c/ sal","9,42","10,8","1,63","3,04","7,49","1,03","80,3","0,39","0,05","0,69","0,01","0,05",133,"67,1","74,1"
"40,2","2,39","0,52","1,89","1,36","2,86","3,69",156,"0,00",112,"0,99","0,12","0,83","21,9","6,22","0,98","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de frango, c/ cebola e oleo de soja, s/ sal","9,28","10,8","1,58","3,04","7,31","1,03","78,8","0,38","0,05","0,69","0,01","0,05",127,"64,0","73,7"
"40,2","2,39","0,77","1,89","1,36","2,84","3,67",156,"0,00",112,"0,99","0,12","0,83",121,"6,22","0,98","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de frango, c/ cebola e oleo de soja, c/ sal","9,25","10,8","1,58","3,04","7,33","1,03","78,5","0,38","0,05","0,69","0,01","0,05",127,"64,0","73,6"
"40,2","2,37","0,52","2,88","0,39","2,86","3,69",156,"0,00",112,"0,99","0,11","0,83","22,0","6,22","0,99","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","9,28","10,8","1,62","3,04","7,31","1,03","78,8","0,38","0,04","0,69","0,01","0,05",127,"64,0","73,7"
"40,2","2,37","0,77","2,88","0,39","2,84","3,67",156,"0,00",112,"0,99","0,11","0,83",121,"6,22","0,99","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","9,25","10,8","1,62","3,04","7,33","1,03","78,5","0,38","0,04","0,69","0,01","0,05",127,"64,0","73,6"
"40,0","2,09","0,53","1,43","0,17","2,98","3,85",159,"0,00",95,"1,00","0,11","0,87","22,2","4,26","1,00","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de carne, c/ cebola, s/ oleo, s/ sal","9,44","10,8","1,64","3,09","7,46","1,03","80,5","0,29","0,05","0,64",tr,"0,05",133,"67,1","73,7"
"40,0","2,09","0,78","1,43","0,17","2,96","3,83",158,"0,00",95,"1,00","0,11","0,87",122,"4,26","1,00","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de carne, c/ cebola, s/ oleo, c/ sal","9,41","10,8","1,64","3,09","7,48","1,03","80,3","0,29","0,05","0,64",tr,"0,05",133,"67,1","73,6"
"40,0","2,40","0,52","1,90","1,36","2,86","3,69",156,"0,00",113,"1,00","0,12","0,83","22,1","6,25","1,00","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de carne, c/ cebola, c/ oleo de soja, s/ sal","9,27","10,8","1,59","3,09","7,29","1,03","78,7","0,28","0,05","0,64",tr,"0,05",127,"64,1","73,3"
"40,0","2,40","0,77","1,90","1,36","2,84","3,67",156,"0,00",113,"1,00","0,12","0,83",122,"6,25","1,00","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de carne, c/ cebola, c/ oleo de soja, c/ sal","9,25","10,8","1,59","3,09","7,32","1,03","78,5","0,28","0,05","0,64",tr,"0,05",127,"64,1","73,2"
"40,0","2,38","0,52","2,89","0,39","2,86","3,69",156,"0,00",113,"1,00","0,11","0,83","22,2","6,25","1,01","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de carne, c/ cebola, c/ azeite de oliva, s/ sal","9,27","10,8","1,63","3,09","7,29","1,03","78,7","0,28","0,05","0,64",tr,"0,05",127,"64,1","73,3"
"40,0","2,38","0,77","2,89","0,39","2,84","3,67",156,"0,00",113,"1,00","0,11","0,83",122,"6,25","1,01","0,02","Papa de carne bovina moida (acem), abobora (jerimum) e chuchu, c/ caldo de carne, c/ cebola, c/ azeite de oliva, c/ sal","9,25","10,8","1,63","3,09","7,32","1,03","78,5","0,28","0,05","0,64",tr,"0,05",127,"64,1","73,2"
"41,3","2,14","0,63","1,49","0,20","3,78","4,83",186,"0,00",102,"1,02","0,11","1,05","22,4","4,44","1,06","0,03","Papa de carne bovina moida (acem) e abobora cambotian (japonesa), c/ caldo de frango, c/ cebola, s/ oleo, s/ sal","9,79","11,3","3,13","3,16","7,29","1,05","78,8","0,55","0,06","0,70","0,02","0,06",245,122,"79,0"
"41,3","2,14","0,88","1,49","0,20","3,76","4,80",185,"0,00",102,"1,02","0,11","1,04",122,"4,44","1,06","0,03","Papa de carne bovina moida (acem) e abobora cambotian (japonesa), c/ caldo de frango, c/ cebola, s/ oleo, c/ sal","9,76","11,3","3,13","3,15","7,31","1,05","78,6","0,55","0,06","0,70","0,02","0,06",245,122,"78,9"
"40,2","2,40","0,62","1,92","1,38","3,69","4,71",181,"0,00",118,"0,99","0,12","1,02","21,8","6,33","1,03","0,03","Papa de carne bovina moida (acem) e abobora cambotian (japonesa), c/ caldo de frango, c/ cebola e oleo de soja, s/ sal","9,56","11,0","3,08","3,07","7,14","1,03","77,4","0,54","0,06","0,69","0,01","0,06",238,119,"77,0"
"40,2","2,40","0,87","1,92","1,38","3,67","4,69",181,"0,00",118,"0,99","0,12","1,02",121,"6,33","1,03","0,03","Papa de carne bovina moida (acem) e abobora cambotian (japonesa), c/ caldo de frango, c/ cebola e oleo de soja, c/ sal","9,53","11,0","3,08","3,07","7,17","1,03","77,1","0,54","0,06","0,69","0,01","0,06",238,119,"76,9"
"40,2","2,38","0,62","2,91","0,42","3,69","4,71",181,"0,00",118,"0,99","0,11","1,02","21,9","6,33","1,04","0,03","Papa de carne bovina moida (acem) e abobora cambotian (japonesa), c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","9,56","11,0","3,12","3,07","7,14","1,03","77,4","0,54","0,06","0,69","0,01","0,06",238,119,"77,0"
"40,2","2,38","0,87","2,91","0,42","3,67","4,69",181,"0,00",118,"0,99","0,11","1,02",121,"6,33","1,04","0,03","Papa de carne bovina moida (acem) e abobora cambotian (japonesa), c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","9,53","11,0","3,12","3,07","7,17","1,03","77,1","0,54","0,06","0,69","0,01","0,06",238,119,"76,9"
"41,0","2,15","0,63","1,50","0,19","3,78","4,83",186,"0,00",103,"1,03","0,12","1,05","22,6","4,47","1,07","0,03","Papa de carne bovina moida (acem) e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola, s/ oleo, s/ sal","9,79","11,3","3,13","3,20","7,28","1,06","78,8","0,45","0,06","0,65","0,02","0,06",245,122,"78,6"
"41,0","2,15","0,88","1,50","0,19","3,76","4,80",185,"0,00",102,"1,03","0,12","1,04",122,"4,47","1,07","0,03","Papa de carne bovina moida (acem) e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola, s/ oleo, c/ sal","9,76","11,3","3,13","3,20","7,30","1,06","78,6","0,45","0,06","0,65","0,02","0,06",245,122,"78,5"
"40,0","2,41","0,62","1,93","1,38","3,69","4,71",181,"0,00",118,"1,00","0,12","1,02","22,1","6,36","1,05","0,03","Papa de carne bovina moida (acem) e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola e oleo de soja, s/ sal","9,55","11,0","3,08","3,12","7,13","1,03","77,3","0,44","0,06","0,64",tr,"0,06",238,119,"76,6"
"40,0","2,41","0,87","1,93","1,38","3,67","4,69",181,"0,00",118,"1,00","0,12","1,02",121,"6,35","1,05","0,03","Papa de carne bovina moida (acem) e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola e oleo de soja, c/ sal","9,53","11,0","3,08","3,12","7,16","1,03","77,1","0,44","0,06","0,64",tr,"0,06",238,119,"76,5"
"40,0","2,39","0,62","2,93","0,41","3,69","4,71",181,"0,00",118,"1,00","0,11","1,02","22,1","6,36","1,06","0,03","Papa de carne bovina moida (acem) e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal","9,55","11,0","3,12","3,12","7,13","1,03","77,3","0,44","0,06","0,64",tr,"0,06",238,119,"76,6"
"40,0","2,39","0,87","2,93","0,41","3,67","4,69",181,"0,00",118,"1,00","0,11","1,02",121,"6,35","1,06","0,03","Papa de carne bovina moida (acem) e abobora cabotian (japonesa), c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal","9,53","11,0","3,12","3,12","7,16","1,03","77,1","0,44","0,06","0,64",tr,"0,06",238,119,"76,5"
"17,5","1,20","0,84","2,35","0,34","3,37","5,50",196,"0,00",98,"0,41","0,05","2,13",120,"4,20","1,06","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum)e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal","13,9","10,6","1,35","2,32","10,6","0,09","78,8","0,73","0,14","0,84","0,00","0,03",143,"72,1","78,6"
"17,6","0,91","0,59","0,89","0,12","3,41","5,54",197,"0,00",80,"0,41","0,05","2,14","20,3","2,20","1,05","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de frango, c/ cebola, s/ oleo, s/ sal","14,0","10,7","1,28","2,33","10,7","0,09","81,0","0,74","0,14","0,85","0,00","0,03",144,"72,9","79,0"
"17,6","0,91","0,84","0,89","0,12","3,39","5,52",197,"0,00",80,"0,41","0,05","2,13",120,"2,20","1,05","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de frango, c/ cebola, s/ oleo, c/ sal","14,0","10,7","1,28","2,33","10,7","0,09","80,8","0,74","0,14","0,85","0,00","0,03",144,"72,9","78,9"
"17,5","1,22","0,59","1,35","1,31","3,39","5,52",197,"0,00",98,"0,41","0,06","2,13","20,2","4,20","1,05","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e oleo de soja, s/ sal","14,0","10,6","1,31","2,32","10,6","0,09","79,1","0,73","0,14","0,84","0,00","0,03",143,"72,1","78,7"
"17,5","1,22","0,84","1,35","1,31","3,37","5,50",196,"0,00",98,"0,41","0,06","2,13",120,"4,20","1,05","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e oleo de soja, c/ sal","13,9","10,6","1,31","2,32","10,6","0,09","78,8","0,73","0,14","0,84","0,00","0,03",143,"72,1","78,6"
"17,5","1,21","0,59","2,35","0,34","3,39","5,52",197,"0,00",98,"0,41","0,05","2,13","20,3","4,20","1,06","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal","14,0","10,6","1,35","2,32","10,6","0,09","79,1","0,73","0,14","0,84","0,00","0,03",143,"72,1","78,7"
"17,3","0,92","0,59","0,90","0,12","3,41","5,54",198,"0,00",81,"0,42","0,06","2,14","20,5","2,23","1,07","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de carne, c/ cebola, s/ oleo, s/ sal","14,0","10,7","1,29","2,37","10,7","0,09","81,0","0,65","0,14","0,80",tr,"0,03",144,"72,9","78,6"
"17,3","0,92","0,84","0,90","0,12","3,39","5,52",197,"0,00",81,"0,42","0,06","2,13",120,"2,23","1,07","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de carne, c/ cebola, s/ oleo, c/ sal","14,0","10,7","1,29","2,37","10,7","0,09","80,7","0,65","0,14","0,80",tr,"0,03",144,"72,9","78,5"
"17,3","1,24","0,59","1,37","1,31","3,39","5,52",197,"0,00",98,"0,42","0,07","2,13","20,4","4,23","1,07","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e oleo de soja, s/ sal","14,0","10,6","1,32","2,37","10,6","0,09","79,0","0,64","0,15","0,80",tr,"0,03",143,"72,1","78,3"
"17,3","1,24","0,83","1,37","1,31","3,37","5,50",196,"0,00",98,"0,42","0,07","2,13",120,"4,23","1,07","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e oleo de soja, c/ sal","13,9","10,6","1,32","2,37","10,6","0,09","78,8","0,64","0,15","0,80",tr,"0,03",143,"72,1","78,2"
"17,3","1,22","0,59","2,36","0,34","3,39","5,52",197,"0,00",98,"0,42","0,06","2,13","20,5","4,23","1,08","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal","14,0","10,6","1,36","2,37","10,6","0,09","79,0","0,64","0,14","0,80",tr,"0,03",143,"72,1","78,3"
"17,3","1,22","0,83","2,36","0,34","3,37","5,50",196,"0,00",98,"0,42","0,06","2,13",120,"4,23","1,08","0,03","Papa de carne bovina (musculo), feijao preto, batata, abobora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal","13,9","10,6","1,36","2,37","10,6","0,09","78,8","0,64","0,14","0,80",tr,"0,03",143,"72,1","78,2"
"17,6","0,92","0,66","0,90","0,11","5,55","7,67",203,"0,00",89,"0,41","0,05","2,12","19,9","2,21","1,10","0,03","Papa de carne bovina (musculo), feijao preto, batata baroa (mandioquinha, salsa) e abobora cabotian (japonesa), c/ caldo de frango, c/ cebola, s/ oleo, s/ sal","14,0","10,7","1,19","2,37","11,0","0,09","78,8","0,76","0,16","1,07",tr,"0,02","80,9","41,0","80,6"
