acidosGraxosMonoInsaturados,acidosGraxosPoliInsaturados,acidosGraxosSaturados,acidosGraxosTrans,calcio,carboidratoDisponível,carboidratoTotal,cobre,colesterol,energia,equivalenteFolato,ferro,fibraAlimentar,fosforo,lipidios,magnesio,niacina,nome,potassio,proteina,riboflavina,selenio,sodio,tiamina,umidade,vitaminaARAE,vitaminaARE,vitaminaB12,vitaminaB6,vitaminaC,vitaminaD,vitaminaE,zinco
"5,06","0,57","11,8","0,80",328,"29,6","30,9","0,10","56,4",363,"78,2","2,29","1,30",239,"20,3","23,7","0,00","Sanduiche, queijo quente, pao frances, c/ queijo prato, c/ manteiga",108,"14,6","0,44","3,65",618,"0,20","31,6","1,02","1,02","1,03","0,32","0,00","0,02","0,42","1,76"
"4,73","0,56","11,0","0,80",317,"30,2","31,5","0,09","51,9",353,"78,1","2,29","1,30",237,"19,1","21,7","0,00","Sanduiche, queijo quente, pao frances, c/ queijo mucarela, c/ manteiga",103,"14,5","0,43","11,1",601,"0,20","32,4",146,150,"1,00","0,32","0,00","0,02","0,41","1,86"
"3,61","3,20","6,23","0,46",288,"28,9","30,1","0,08","36,7",309,"71,1","2,08","1,19",216,"15,4","19,8","0,00","Sanduiche, queijo quente, pao frances, c/ queijo mucarela, c/ maionese","95,9","13,2","0,40","3,32",637,"0,18","38,7","2,11","0,93","0,90","0,29","0,00","0,03","0,40","1,70"
"4,51","2,58","7,53","1,47",317,"30,0","31,4","0,09","31,8",339,"77,9","2,28","1,30",235,"17,6","21,7","0,00","Sanduiche, queijo quente, pao frances, c/ queijo mucarela e margarina",104,"14,5","0,43","3,65",633,"0,20","34,1","1,02","1,02","0,98","0,32","0,00","0,02","0,71","1,86"
"5,03","0,72","11,7","0,78",386,"21,8","24,4","0,10","56,4",337,"49,5","1,58","2,64",284,"20,5","40,9","0,00","Sanduiche, queijo quente, pao forma integral, c/ queijo prato, c/ manteiga",113,"15,0","0,11","2,75",525,"0,04","37,3","0,06","0,12","1,03","0,07","0,00","0,02","1,30","2,12"
"4,70","0,70","10,9","0,77",375,"22,4","25,0","0,10","51,9",328,"49,4","1,59","2,64",282,"19,3","38,9","0,00","Sanduiche, queijo quente, pao forma integral, c/ queijo mucarela, c/ manteiga",108,"14,9","0,10","2,75",508,"0,04","38,2","0,06","0,12","1,00","0,07","0,00","0,02","1,29","2,22"
"4,48","2,72","7,43","1,44",374,"22,2","24,8","0,10","31,8",314,"49,2","1,58","2,64",280,"17,8","38,8","0,00","Sanduiche, queijo quente, pao forma integral, c/ queijo mucarela e margarina",109,"14,8","0,10","2,75",539,"0,04","39,8","0,06","0,12","0,98","0,07","0,00","0,02","1,59","2,22"
"3,58","3,33","6,14","0,43",340,"21,7","24,1","0,09","36,7",286,"45,0","1,44","2,40",257,"15,6","35,3","0,00","Sanduiche, queijo quente, pao forma integral, c/ queijo mucarela e maionese",100,"13,6","0,10","2,50",552,"0,03","43,9","1,24","0,11","0,90","0,07","0,00","0,03","1,20","2,03"
"2,95","0,65","6,60","0,49",415,"24,8","27,8","0,11","35,4",281,"54,6","1,74","2,94",311,"12,3","43,0","0,00","Sanduiche, queijo quente, pao forma integral, c/ queijo mucarela",118,"16,5","0,11","3,06",500,"0,04","40,7","0,07","0,13","1,09","0,08","0,00","0,02","1,17","2,47"
"4,79","2,71","8,24","1,44",371,"24,3","25,7","0,09","36,4",329,"69,6","1,82","1,34",259,"19,0","37,7","0,00","Sanduiche, queijo quente, pao branco tradicional, c/ queijo prato, c/ margarina",158,"14,4","0,11","2,75",739,"0,04","38,3","0,00","0,00","1,01","0,07","0,00","0,02","0,71","2,04"
"5,01","0,69","11,7","0,77",371,"24,5","25,8","0,09","56,4",343,"69,8","1,83","1,34",261,"20,5","37,8","0,00","Sanduiche, queijo quente, pao branco tradicional, c/ queijo prato e manteiga",157,"14,5","0,11","2,75",707,"0,04","36,6","0,00","0,00","1,03","0,07","0,00","0,02","0,41","2,04"
"4,46","2,70","7,41","1,43",360,"24,9","26,3","0,09","31,8",319,"69,5","1,83","1,34",257,"17,7","35,7","0,00","Sanduiche, queijo quente, pao branco tradicional, c/ queijo mucarela, c/ margarina",153,"14,3","0,10","2,75",722,"0,04","39,1","0,00","0,00","0,98","0,07","0,00","0,02","0,70","2,14"
"4,68","0,68","10,8","0,77",360,"25,1","26,5","0,09","51,9",333,"69,7","1,83","1,34",260,"19,2","35,7","0,00","Sanduiche, queijo quente, pao branco tradicional, c/ queijo mucarela e manteiga",152,"14,3","0,10","2,75",690,"0,04","37,4","0,00","0,00","1,00","0,07","0,00","0,02","0,40","2,14"
"0,93","0,65","1,00","0,06","29,1","28,8","30,3","0,01","53,2",226,"67,1","2,10","1,53",187,"3,22","19,9","11,4","Sanduiche, peito de frango grelhado, s/ oleo, c/ sal (c/ pao de hamburguer)",225,"19,8","0,02","2,95",245,"0,09","45,0",tr,tr,"0,22","0,08",tr,"0,00","0,34","1,46"
"1,71","0,54","3,27","0,18",149,"20,0","21,3","0,03","50,8",212,"50,4","1,53","1,31",206,"6,59","19,7","7,90","Sanduiche, peito de frango grelhado (c/ pao de hamburguer), c/ queijo prato, alface e tomate",201,"17,6","0,06","2,06",255,"0,08","52,7","14,0","28,0","0,55","0,06","2,45","0,01","0,33","1,56"
"0,81","0,57","0,87","0,05","25,3","26,1","27,4","0,01","46,2",237,"0,00","1,82","1,33",163,"6,87","17,3","9,93","Sanduiche, peito de frango grelhado (c/ pao de hamburguer), c/ maionese",195,"17,3","0,02","2,57",213,"0,08","46,7","0,00","0,00","0,19","0,07","0,00","0,00","0,29","1,27"
"1,38","2,19","1,19","0,06","6,10","22,0","23,3","0,02","43,2",200,"52,1","1,59","1,38",141,"5,75","16,2","8,34","Sanduiche, peito de frango grelhado (c/ pao de hamburguer), c/ alface, tomate, c/ maionese",201,"14,6","0,03","2,17",265,"0,08","54,8","15,5","29,5","0,16","0,06","2,58","0,01","0,46","1,09"
"2,22","0,88","2,41","0,17","46,0","27,9","29,4","0,08","31,8",209,"61,6","2,64","1,56",145,"6,39","29,1","2,23","Sanduiche, peito de frango grelhado (c/ pao de hamburguer), c/ alface e tomate",280,"9,26","0,05","2,44",590,"0,12","52,6","16,6","33,2","1,06","0,07","2,91","0,00","0,23","2,06"
"2,16","1,96","3,35","0,18",135,"18,9","20,0","0,02","50,0",221,"45,8","1,40","1,19",188,"8,87","17,9","7,15","Sanduiche, peito de frango grelhado (c/ pao de hamburguer),  c/ queijo prato, alface, tomate, c/ maionese",183,"16,0","0,06","5,01",306,"0,07","53,3","49,4","81,0","0,50","0,05","2,22","0,01","0,43","1,42"
"2,04","0,65","3,46","0,19",161,"21,1","22,6","0,03","53,6",228,"50,6","1,74","1,55",225,"7,35","24,4","6,00","Sanduiche, peito de frango grelhado (c/ pao de hamburguer) , c/ queijo prato, cebola e pepino",193,"18,7","0,06","5,86",392,"0,09","49,1","0,00","0,00","0,58","0,06","6,00","0,12","0,32","1,69"
"2,51","2,27","3,89","0,21",155,"21,7","22,9","0,02","58,4",256,"50,1","1,57","1,10",215,"10,3","19,1","8,28","Sanduiche, peito de frango grelhado (c/ pao de hamburguer) , c/ queijo prato, c/ maionese",178,"18,4","0,06","2,14",356,"0,07","46,3","0,72","0,00","0,59","0,05","0,00","0,02","0,43","1,62"
"2,03","0,63","3,87","0,21",174,"23,5","24,7","0,02","60,3",249,"56,1","1,76","1,24",240,"7,80","21,4","4,00","Sanduiche, peito de frango grelhado (c/ pao de hamburguer) , c/ queijo prato",198,"20,7","0,06","2,41",303,"0,07","44,8","0,00","0,00","0,65","0,06","4,00","0,01","0,32","1,82"
"1,54","2,16","1,14","0,06","28,8","23,9","25,4","0,03","40,9",207,"48,0","1,67","1,50",145,"6,00","20,8","8,05","Sanduiche, peito de frango grelhado (c/ pao de hamburguer) , c/ catchup, mostarda, c/ maionese",212,"14,0","0,04","5,58",484,"0,09","52,6","0,69","0,00","0,16","0,08","1,62","0,11","0,56","1,10"
"3,49","0,59","0,78","0,00","16,7","2,41","4,07","0,05","0,00",61,"18,6","0,42","1,68","25,2","4,89","10,6","0,26","Salada, vegetais crus, c/ azeite de oliva, c/ sal",214,"1,13","0,04","0,16",135,"0,08","89,1","76,0",151,"0,00","0,06","13,5","0,00","1,15","0,19"
"3,85","0,64","0,80","0,00","21,4","5,23","7,98","0,06","0,00",80,"58,9","0,36","2,75","20,0","5,36","15,7","0,00","Salada, vegetais crus, c/ azeite de oliva, c/ sal",301,"1,36","0,00","0,38",133,"0,03","84,2",116,233,"0,00","0,04","4,86","0,00","1,16","0,35"
"3,48","0,60","0,75","0,00","18,1","2,68","4,55","0,21","0,00",62,"13,5","0,36","1,87","25,8","4,88","9,47",tr,"Salada, vegetais crus,  c/ azeite de oliva, c/ sal",199,"0,94",tr,"0,37",138,"0,03","88,8",151,302,"0,00","0,04","14,3","0,00","1,16","0,20"
"0,00","0,13","0,06","0,04","29,4","1,55","4,05","0,03","0,00",20,"41,2","0,30","2,50","26,0","0,31","10,2","0,58","Salada, vegetais cozidos, s/ oleo, s/ sal",167,"1,51","0,01","0,32","3,05","0,04","93,7",172,344,"0,00","0,01","22,9","0,00","1,02","0,22"
"0,93","2,51","0,69","0,06","28,3","1,48","3,88","0,04","0,00",55,"39,4","0,29","2,39","24,9","4,29","9,80","0,56","Salada, vegetais cozidos, c/ oleo de soja, c/ sal",160,"1,45","0,01","0,31",130,"0,04","89,7",164,329,"0,00","0,01","22,0","0,00","1,30","0,21"
"0,90","0,23","0,24","0,03","28,5","1,99","4,27","0,03","0,00",31,"38,0","0,33","2,28","25,1","1,47","9,95","0,51","Salada, vegetais cozidos, c/ molho vinagrete, c/ sal",168,"1,41","0,01","0,30",131,"0,04","92,0",154,309,"0,00","0,02","21,0","0,00","1,11","0,27"
"2,43","0,50","0,55","0,04","34,6","1,77","4,11","0,04","0,00",50,"43,2","0,43","2,34","25,8","3,63","10,1","0,55","Salada, vegetais cozidos, c/ molho de salada, c/ sal",184,"1,49","0,02","0,32","56,2","0,04","90,2",175,351,"0,00","0,04","22,9","0,00","1,54","0,29"
"2,43","0,50","0,55","0,04","36,1","1,90","4,28","0,04","0,00",51,"43,5","0,43","2,38","26,3","3,63","10,3","0,55","Salada, vegetais cozidos, c/ molho de salada, c/ sal",186,"1,52","0,02","0,33","56,1","0,05","90,0",175,351,"0,00","0,04","24,2","0,00","1,55","0,26"
"2,92","0,57","0,65","0,04","28,3","1,48","3,88","0,03","0,00",55,"39,4","0,31","2,39","24,9","4,29","9,80","0,56","Salada, vegetais cozidos, c/ azeite de oliva, c/ sal",160,"1,45","0,01","0,31",130,"0,04","89,7",164,329,"0,00","0,01","22,0","0,00","1,71","0,21"
"0,63","0,20","0,18","0,04","28,8","1,86","4,21","0,03","0,00",28,"39,1","0,32","2,35","25,4","1,13","10,1","0,53","Salada, vegetais cozidos - brocolos, cenoura,couve-flor, c/ molho vinagrete (tomate, cebola, salsa, vinagre, azeite de oliva), s/ sal",168,"1,45",tr,"0,31","3,07","0,04","92,8",160,320,"0,00","0,02","21,6","0,00","1,09","0,25"
"0,61","0,20","0,18","0,04","28,8","1,85","4,20","0,03","0,00",28,"39,0","0,32","2,35","25,4","1,10","10,0","0,53","Salada, vegetais cozidos - brocolos, cenoura, couve-flor, c/ molho vinagrete (tomate, cebola, salsa, vinagre, azeite de oliva), c/ sal",168,"1,44","0,01","0,31",130,"0,04","92,5",160,320,"0,00","0,02","21,6","0,00","1,08","0,25"
"0,01","0,05","0,06","0,00","19,7","9,96","13,2","0,10","0,00",55,"17,2","0,28","3,21","32,6","0,21","20,4","0,00","Salada, vegetais assados, s/ oleo, s/ sal",313,"1,70","0,03","0,79","49,8","0,03","83,6",174,349,"0,00","0,06","10,1","0,00","1,01","0,19"
"0,94","2,43","0,68","0,02","18,9","9,53","12,6","0,11","0,00",88,"16,4","0,28","3,08","31,2","4,19","19,5","0,00","Salada, vegetais assados, c/ oleo de soja, c/ sal",299,"1,63","0,03","0,76",175,"0,02","80,0",167,334,"0,00","0,06","9,64","0,00","1,29","0,18"
"2,93","0,50","0,65","0,00","18,9","9,53","12,6","0,09","0,00",88,"16,4","0,30","3,08","31,2","4,19","19,5","0,00","Salada, vegetais assados, c/ azeite de oliva, c/ sal",299,"1,63","0,03","0,76",175,"0,02","80,0",167,334,"0,00","0,06","9,64","0,00","1,70","0,18"
"1,90","0,37","0,42","0,00","23,7","9,68","12,9","0,04","0,00",79,"25,5","0,82","3,17","36,1","2,78","22,0","0,56","Salada, trigo em grao, c/ azeite de oliva, s/ sal",157,"2,33","0,03","0,10","3,51","0,34","81,5","41,3","82,6","0,00","0,11","9,12","0,00","0,60","0,45"
"1,89","0,36","0,42","0,00","23,7","9,65","12,8","0,04","0,00",79,"25,4","0,82","3,16","36,0","2,77","22,0","0,56","Salada, trigo em grao, c/ azeite de oliva, c/ sal",156,"2,32","0,03","0,10",126,"0,34","81,3","41,2","82,3","0,00","0,11","9,09","0,00","0,60","0,45"
"0,44","0,62","0,38","0,02","7,80","4,71","5,59","0,03","19,3",65,"12,6","0,20","0,88","62,4","1,58","6,66","1,97","Sopa, peito de frango, c/ macarrao, c/ vegetais, s/ sal",122,"7,53",tr,"2,88","9,23","0,04","84,9","78,8",156,"0,03","0,02","1,83","0,00","1,15","0,31"
"0,02","0,02","0,02","0,00","7,53","5,98","6,33","0,01","0,00",26,"2,73","0,01","0,35","4,27","0,08","2,21","0,14","Suco natural, acerola, c/ acucar","28,0","0,15","0,01","0,15","0,74",tr,"93,3","20,1","40,2","0,00",tr,301,"0,00",NA,"0,02"
"0,01","0,03","0,01","0,00","6,30","3,60","3,98","0,04","0,00",17,"3,87","0,16","0,38","3,61","0,11","5,70",tr,"Suco natural, abacaxi, s/ acucar","47,2","0,23","0,01","0,14","0,97","0,06","95,5","0,34","0,69","0,00",tr,"11,4","0,00","0,02","0,05"
"0,02","0,07","0,03","0,00","8,09","7,24","8,16","0,07","0,00",35,"8,40","0,30","0,92","9,60","0,21","8,42","0,40","Suco natural, abacaxi, melao e maracuja, s/ acucar",155,"0,62","0,02","0,32","8,94","0,06","90,7","11,7","23,3","0,00","0,02","16,8","0,00","0,06","0,11"
"0,02","0,07","0,02","0,00","7,74","14,1","14,9","0,06","0,00",62,"7,76","0,29","0,85","8,87","0,19","7,81","0,37","Suco natural, abacaxi, melao e maracuja, c/ acucar",143,"0,59","0,02","0,34","9,16","0,05","83,9","10,8","21,5","0,00","0,02","15,5","0,00","0,05","0,10"
"0,02","0,07","0,01","0,00","9,97","9,31","10,1","0,08","0,00",43,"7,27","0,34","0,76","10,2","0,25","11,0","0,36","Suco natural, abacaxi, maracuja e caju, s/ acucar",131,"0,57","0,03","0,30","14,7","0,08","88,6","12,0","24,1","0,00","0,01","57,3","0,00","0,03","0,12"
"0,02","0,06","0,01","0,00","9,47","16,0","16,7","0,07","0,00",70,"6,71","0,32","0,70","9,44","0,23","10,2","0,33","Suco natural, abacaxi, maracuja e caju, c/ acucar",121,"0,54","0,03","0,32","14,5","0,07","81,9","11,1","22,2","0,00","0,01","52,9","0,00","0,03","0,11"
"0,01","0,03","0,01","0,00","6,05","11,1","11,4","0,04","0,00",47,"3,55","0,16","0,35","3,31","0,10","5,27",tr,"Suco natural, abacaxi, c/ acucar","43,7","0,23","0,01","0,17","1,85","0,05","87,9","0,31","0,63","0,00",tr,"10,4","0,00","0,01","0,05"
"0,01","0,06","0,02","0,00","11,2","5,19","6,59","0,05","0,00",27,"9,20","0,28","1,40","12,9","0,15","9,15",tr,"Suco natural, abacaxi, banana e cenoura, s/ acucar",145,"0,60",tr,"0,29","4,42","0,03","92,2",130,260,"0,00","0,03","8,82","0,00","0,21","0,15"
"0,01","0,05","0,02","0,00","10,5","14,4","15,7","0,05","0,00",64,"8,29","0,26","1,26","11,6","0,14","8,30",tr,"Suco natural, abacaxi, banana e cenoura, c/ acucar",132,"0,56",tr,"0,32","5,18","0,03","83,1",117,234,"0,00","0,02","7,95","0,00","0,19","0,13"
"0,02","0,10","0,01","0,00","7,35","3,13","3,78","0,03","0,00",17,"7,90","0,16","0,65","9,68","0,17","5,86",tr,"Suco natural, abacaxi e morango, s/ acucar","51,4","0,34","0,01","0,17","3,49","0,03","95,5","0,00","0,00","0,00","0,01","24,8","0,00","0,11","0,05"
"0,02","0,10","0,01","0,00","7,35","3,13","3,78","0,03","0,00",17,"7,90","0,16","0,65","9,68","0,17","5,86",tr,"Suco natural, abacaxi e morango, c/ acucar","51,4","0,34","0,01","0,17","3,49","0,03","95,5","0,00","0,00","0,00","0,01","24,8","0,00","0,11","0,05"
"0,01","0,08","0,03","0,00","9,32","7,07","8,25","0,07","0,00",35,"8,76","0,31","1,17","9,15","0,23","9,94",tr,"Suco natural, abacaxi e melao, s/ acucar",157,"0,64","0,01","0,29","6,33","0,07","90,4","0,90","1,81","0,00","0,01","18,2","0,00","0,06","0,11"
"0,01","0,07","0,03","0,00","8,83","14,3","15,4","0,07","0,00",64,"8,06","0,29","1,08","8,42","0,21","9,17",tr,"Suco natural, abacaxi e melao, c/ acucar",145,"0,60","0,01","0,31","6,79","0,06","83,2","0,83","1,66","0,00","0,01","16,7","0,00","0,06","0,10"
"3,27","5,14","2,04",NA,"15,0","39,0","41,2","0,03","6,00",274,"44,0","0,42","2,20","33,0","11,2","9,00","0,33","Strudel, maca",149,"3,30","0,03","6,10",135,"0,04","43,5","6,00","6,00","0,22","0,05","1,70","0,00","1,42","0,19"
"2,33","1,64","1,71",NA,"8,12","6,19","6,19",NA,"60,6",125,"2,32","0,69",NA,130,"6,91","13,3","4,95","Strogonoff, frango, congelado, c/ temperos, c/ sal",115,"9,55","0,11",NA,510,"0,05","75,5","19,1",NA,"0,16","0,23","0,00",NA,NA,"0,48"
"0,81","1,63","2,82","0,01","29,8","10,2","13,3","0,14","0,00",140,"9,26","2,27","3,10",131,"5,36","15,1","0,85",Strogonoff de soja,178,"11,2","0,07","3,02",465,"0,05","67,4","18,5","37,1","0,00","0,06","5,60","0,05","0,47","0,79"
"2,21","1,50","3,59","0,18","25,0","2,55","2,95","0,04","68,1",171,"6,57","0,35","0,40",169,"9,02","12,8","4,59",Strogonoff de frango,219,"19,7","0,03","7,01",275,"0,08","67,0","6,83","13,7","0,10","0,02","2,79","0,24","0,65","0,68"
"4,16","0,72","2,80","0,07","19,0","2,89","3,14","0,10","96,3",148,"16,2","1,79","0,25",152,"8,45","18,8","1,27",Steak tartare,280,"15,0","0,10","5,27",489,"0,10","71,3","63,6","70,0","2,44","0,07","2,63","0,36","0,96","2,13"
"1,61","0,29","2,57","0,10","93,6","22,3","28,1","0,09","15,8",164,"5,18","0,27","5,85","88,1","13,4","19,3","0,09","Sorvete, sundae",152,"3,18","0,15","1,44","74,4","0,03","54,5","48,3","49,1","0,25","0,03","0,59","0,18","0,14","0,59"
"2,70","0,53","5,20","0,00",102,"26,3","27,3","0,05","29,5",222,"17,1","0,26","0,95",108,"11,3","15,8","0,45","Sorvete, na casquinha, industrializado (media de diferentes sabores)",192,"3,35","0,24","2,02","76,5","0,06","57,2",112,"34,8","0,32","0,05","5,39","0,17","0,24","0,41"
"0,93","0,53","3,61","0,00",121,"32,3","32,3","0,02","16,0",145,"5,00","0,48","0,00",106,"0,24","15,0","0,11","Sorvete, industrializado, diet (media de diferentes sabores)",196,"3,54","0,18","2,90","75,0","0,04","63,0","75,0","74,0","0,38","0,04","0,70","0,10","0,30","0,40"
"3,09","0,43","6,26",NA,120,"25,7","26,6","0,04","35,7",210,"12,0","0,21","0,93","100,0","10,1","14,0","0,17","Sorvete, industrializado (media de diferentes sabores)",188,"3,50","0,26","1,90","60,0","0,05","58,9",110,NA,"0,30","0,05","7,70","0,20","0,30","0,34"
"0,84","0,52","1,64","0,06","38,4","4,76","5,26","0,05","7,41",56,"6,24","0,37","0,50","38,2","3,30","7,74","0,63","Sopa/creme, tomate, s/ sal",130,"1,50","0,07","1,51","92,3","0,03","89,5","64,8","82,0","0,10","0,04","7,39","0,33","0,34","0,19"
"0,84","0,52","1,64","0,06","38,5","4,75","5,26","0,05","7,41",56,"6,23","0,37","0,50","38,2","3,30","7,74","0,63","Sopa/creme, tomate, c/ sal",130,"1,50","0,07","1,51",280,"0,03","89,0","64,6","81,6","0,10","0,04","7,38","0,33","0,34","0,19"
"0,71","0,54","1,35","0,05","53,5","3,76","4,75","0,05","5,93",50,"42,8","0,24","1,00","33,7","2,86","17,1","0,37","Sopa/creme, espinafre, s/ sal",123,"1,72","0,11","1,24","19,9","0,04","90,2","87,8",149,"0,08","0,03","0,90","0,26","0,99","0,19"
"0,71","0,54","1,35","0,05","53,6","3,75","4,75","0,05","5,93",50,"42,8","0,24","1,00","33,7","2,86","17,1","0,37","Sopa/creme, espinafre, c/ sal",123,"1,72","0,11","1,24",207,"0,04","89,8","87,6",148,"0,08","0,03","0,90","0,26","0,99","0,19"
"0,75","0,58","1,36","0,05","31,6","10,5","12,5","0,12","5,93",89,"28,7","0,70","1,98","74,1","2,96","13,8","0,74","Sopa/creme, ervilha, s/ sal",126,"4,06","0,07","1,46","18,0","0,09","80,0","45,0","63,2","0,08","0,03","0,66","0,26","0,17","0,63"
"0,75","0,58","1,36","0,05","31,7","10,5","12,5","0,12","5,93",89,"28,7","0,70","1,98","74,1","2,96","13,8","0,74","Sopa/creme, ervilha, c/ sal",126,"4,06","0,07","1,46",205,"0,09","79,5","44,7","62,8","0,08","0,03","0,66","0,26","0,17","0,63"
"2,05","1,30","2,36","0,08","31,7","9,97","11,8","0,11","10,4",120,"26,7","0,70","1,84","75,0","6,16","13,5","0,96","Sopa/creme, ervilha, c/ molho branco, c/ sal",129,"5,19","0,07","1,44",211,"0,09","75,9","43,7","60,8","0,17","0,03","0,64","0,26","0,19","0,63"
"0,71","0,53","1,33","0,05","33,5","3,98","5,09","0,03","5,93",48,"4,70","0,20","1,11","31,2","2,84","7,52","1,07","Sopa/creme, cenoura, s/ sal",146,"1,20","0,05","1,33","16,6","0,03","90,5",176,325,"0,08","0,03","0,50","0,26","0,60","0,18"
"0,71","0,53","1,33","0,05","33,6","3,97","5,08","0,03","5,93",48,"4,69","0,20","1,11","31,1","2,84","7,51","1,07","Sopa/creme, cenoura, c/ sal",146,"1,20","0,05","1,33",204,"0,03","90,0",175,325,"0,08","0,03","0,49","0,26","0,60","0,18"
"1,22","1,12","2,23","0,06","75,4","4,32","4,57","0,16","96,2",98,"14,0","1,02","0,25",137,"5,44","12,3","0,50","Sopa/creme, camarao, s/ sal",118,"7,84","0,08","1,61",352,"0,02","80,8","33,9","46,5","0,69","0,02","1,30","0,11","0,98","0,60"
"1,22","1,12","2,23","0,06","75,4","4,32","4,57","0,16","96,2",98,"14,0","1,02","0,25",137,"5,44","12,3","0,50","Sopa/creme, camarao, c/ sal",118,"7,84","0,08","1,61",352,"0,02","80,8","33,9","46,5","0,69","0,02","1,30","0,11","0,98","0,60"
"0,94","0,66","1,54","0,05","33,3","6,05","7,20","0,05","19,2",83,"6,53","0,35","1,15","69,7","3,50","9,55","1,51","Sopa/creme, abobora cabotian, c/ frango, s/ sal",162,"6,24","0,05","3,37","20,4","0,06","82,4",149,273,"0,10","0,04","3,50","0,26","3,13","0,38"
"0,94","0,66","1,54","0,05","32,7","6,04","7,17","0,05","19,2",83,"6,19","0,34","1,14","69,5","3,50","9,44","1,51","Sopa/creme, abobora cabotian, c/ frango, c/ sal",160,"6,23","0,05","3,36",208,"0,06","81,9",148,271,"0,10","0,04","3,38","0,26","3,12","0,37"
"1,20","0,58","1,81","0,07","33,1","6,05","7,20","0,06","14,4",87,"7,08","0,65","1,15","62,3","4,01","9,50","0,67","Sopa/creme, abobora cabotian, c/ carne bovina, s/ sal",166,"6,14","0,05","1,63","24,3","0,04","82,0",150,273,"0,28","0,04","3,50","0,30","3,23","1,20"
"1,20","0,58","1,81","0,07","32,5","6,04","7,18","0,06","14,4",87,"6,74","0,64","1,14","62,1","4,01","9,39","0,67","Sopa/creme, abobora cabotian, c/ carne bovina, c/ sal",163,"6,13","0,05","1,63",212,"0,04","81,6",149,271,"0,28","0,04","3,38","0,30","3,23","1,20"
"0,22","0,49","0,20","0,02","15,1","5,01","6,23","0,06","1,06",38,"15,2","0,19","1,22","27,4","0,98","9,10","0,26","Sopa, vegetais, s/ sal",129,"1,64",tr,"0,29","2,50",tr,"90,7","74,7",148,"0,03","0,04","5,84","0,01","0,80","0,28"
"0,22","0,49","0,20","0,02","15,1","5,00","6,23","0,06","1,05",38,"15,2","0,19","1,22","27,3","0,98","9,09","0,25","Sopa, vegetais, c/ sal",129,"1,64",tr,"0,29","2,49",tr,"90,7","74,5",148,"0,03","0,04","5,83","0,01","0,80","0,28"
"0,50","0,64","0,85","0,01","30,7","5,15","5,83","0,02","2,20",47,"16,2","0,25","0,68","25,2","2,17","6,21","0,29","Sopa, repolho, branco, s/ sal","88,5","1,34","0,05","1,13","13,0","0,02","90,4","26,2","38,3","0,00","0,02","3,34","0,00","0,36","0,16"
"0,50","0,63","0,85","0,01","30,6","5,12","5,80","0,02","2,19",47,"16,1","0,25","0,67","25,1","2,16","6,18","0,29","Sopa, repolho, branco, c/ sal","88,1","1,34","0,05","1,12",200,"0,02","90,0","26,0","38,2","0,00","0,02","3,33","0,00","0,36","0,16"
"0,29","0,58","0,24","0,00","22,4","1,50","1,87","0,36","52,5",51,"12,8","3,87","0,38","78,7","1,33","14,0","0,58","Sopa, pescados e frutos do mar (Sopa Leao Veloso), s/ sal",134,"8,12","0,03","6,79",146,"0,03","87,8","23,7","35,9","1,47","0,04","11,4","0,09","0,59","0,85"
"0,29","0,58","0,24","0,00","22,5","1,49","1,87","0,36","52,5",51,"12,8","3,87","0,38","78,7","1,32","14,0","0,58","Sopa, pescados e frutos do mar (Sopa Leao Veloso), c/ sal",134,"8,11","0,03","6,78",334,"0,03","87,4","23,5","35,6","1,47","0,04","11,4","0,09","0,59","0,85"
